NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCR_TAR;PCR;TAR;PERC_PCR_TAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS
CATALUNYA;CATALUNYA;2020-03-05;2020-03-11;No;;;6.9005;6.6386;507;14.3902;1099;0;16.9444;0;0;17
CATALUNYA;CATALUNYA;2020-03-05;2020-03-11;--;;;0.0000;0.0000;0;0.0000;7;0;0.0000;0;0;1
CATALUNYA;CATALUNYA;2020-03-04;2020-03-10;Si;;;4.7351;4.7351;3;69.4488;44;0;2.2727;0;0;6
CATALUNYA;CATALUNYA;2020-03-04;2020-03-10;No;;;4.2293;4.0591;310;8.5634;654;0;14.5736;0;0;12
CATALUNYA;CATALUNYA;2020-03-04;2020-03-10;--;;;0.0000;0.0000;0;0.0000;5;0;0.0000;0;0;0
CATALUNYA;CATALUNYA;2020-03-03;2020-03-09;No;;;2.1343;2.0688;158;4.8447;370;0;7.9670;0;0;9
CATALUNYA;CATALUNYA;2020-03-03;2020-03-09;--;;;0.0000;0.0000;0;0.0000;2;0;0.0000;0;0;0
CATALUNYA;CATALUNYA;2020-03-03;2020-03-09;Si;;;1.5783;1.5783;1;33.1460;21;0;0.0000;0;0;3
CATALUNYA;CATALUNYA;2020-03-02;2020-03-08;--;;;0.0000;0.0000;1;0.0000;1;0;100.0000;0;0;0
CATALUNYA;CATALUNYA;2020-03-02;2020-03-08;Si;;;1.5783;1.5783;1;20.5189;13;0;0.0000;0;0;2
CATALUNYA;CATALUNYA;2020-03-02;2020-03-08;No;;;0.9165;0.9034;69;3.9936;305;0;5.3333;0;0;5
CATALUNYA;CATALUNYA;2020-03-01;2020-03-07;--;;;0.0000;0.0000;2;0.0000;3;0;33.3333;0;0;0
CATALUNYA;CATALUNYA;2020-03-01;2020-03-07;Si;;;1.5783;1.5783;1;12.6270;8;0;0.0000;0;0;0
CATALUNYA;CATALUNYA;2020-03-01;2020-03-07;No;;;0.8118;0.8118;62;3.6270;277;0;4.3956;0;0;2
CATALUNYA;CATALUNYA;2020-02-29;2020-03-06;Si;;;0.0000;0.0000;0;4.7351;3;0;0.0000;0;0;0
CATALUNYA;CATALUNYA;2020-02-29;2020-03-06;No;;;0.6677;0.6677;51;2.6056;199;0;5.1282;0;0;0
CATALUNYA;CATALUNYA;2020-02-29;2020-03-06;--;;;0.0000;0.0000;2;0.0000;3;0;33.3333;0;0;0
CATALUNYA;CATALUNYA;2020-02-28;2020-03-05;Si;;;0.0000;0.0000;0;3.1567;2;0;0.0000;0;0;0
CATALUNYA;CATALUNYA;2020-02-28;2020-03-05;No;;;0.4975;0.4975;38;1.8724;143;0;5.6738;0;0;0
CATALUNYA;CATALUNYA;2020-02-28;2020-03-05;--;;;0.0000;0.0000;2;0.0000;3;0;33.3333;0;0;0
CATALUNYA;CATALUNYA;2020-02-27;2020-03-04;Si;;;0.0000;0.0000;0;3.1567;2;0;0.0000;0;0;0
CATALUNYA;CATALUNYA;2020-02-27;2020-03-04;No;;;0.2618;0.2618;20;1.3879;106;0;2.8302;0;0;0
CATALUNYA;CATALUNYA;2020-02-27;2020-03-04;--;;;0.0000;0.0000;2;0.0000;3;0;33.3333;0;0;0
CATALUNYA;CATALUNYA;2020-02-26;2020-03-03;No;;;0.1702;0.1702;13;1.0344;79;0;2.5316;0;0;0
CATALUNYA;CATALUNYA;2020-02-26;2020-03-03;--;;;0.0000;0.0000;2;0.0000;3;0;33.3333;0;0;0
CATALUNYA;CATALUNYA;2020-02-26;2020-03-03;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
CATALUNYA;CATALUNYA;2020-02-25;2020-03-02;No;;;0.0654;0.0654;5;0.7070;54;0;3.7037;0;0;0
CATALUNYA;CATALUNYA;2020-02-25;2020-03-02;--;;;0.0000;0.0000;2;0.0000;3;0;33.3333;0;0;0
CATALUNYA;CATALUNYA;2020-02-25;2020-03-02;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
CATALUNYA;CATALUNYA;2020-02-24;2020-03-01;--;;;0.0000;0.0000;1;0.0000;2;0;0.0000;0;0;0
CATALUNYA;CATALUNYA;2020-02-24;2020-03-01;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
CATALUNYA;CATALUNYA;2020-02-24;2020-03-01;No;;;0.0130;0.0130;1;0.2618;20;0;0.0000;0;0;0
